"X1","X2","X3","X4","X5","X6","X7","X8","y"
0.538578768954964,-1.48538148774344,-0.930333368378523,-1.39140814779278,-1.1406526698113,-1.72969263665894,-1.88937047614357,-0.805569472928986,-2.26935604498973
0.665126195242206,-0.271682125485841,-0.205153687056679,-1.05969776992847,-0.758095704156757,1.22391271346482,-1.55585493736749,-1.05981861177903,-2.1725043566842
0.147637021896201,0.0636385611434182,1.41362263312853,-0.803230554630706,-0.450984840790211,-0.423395934111606,0.549849077857311,0.0239216423478517,-1.90629511232744
-0.858831132596958,0.356171638369625,0.461642334558167,-1.3063002763765,0.633428512467974,-0.472702476054373,-0.946216810223252,0.0826114738387131,-0.670895097381229
0.192738728553932,-0.529488815420072,0.852005007680786,0.0562485966340481,-0.366498288394753,-0.0578197342479378,-1.22344743278118,0.33849475483601,2.80414206633276
0.52099276356783,-0.939203288791228,0.919617129452681,-0.32160128678087,-1.10575977426834,0.173608422905121,0.758023164261522,-0.180857781037694,-0.886573321811745
0.526174494708391,1.837811695553,-0.085412037699879,1.51009203457008,2.23150287921093,1.77770615438918,1.33845321513071,0.66955608365776,9.08936196983225
-0.202137134365517,0.565805817074465,-0.273659730466049,-0.412503195997428,1.02789487144508,-0.724796188997548,-1.12451708346303,0.200944085694536,-0.253710000031617
0.510171003377995,-0.439864927335213,0.758653485228616,-0.644271223654432,0.0824216425920354,0.0922238701208302,0.595947429739371,0.293800151391784,1.18753398754689
1.89338693318494,0.970103511281895,2.25808006354573,0.537080494931907,1.93162103844154,1.29281357500763,0.718881656442905,0.228588134664247,9.09483587351411
0.196496089194085,0.471560991046321,0.156072311743503,-0.0922383892284493,0.221559073821263,1.92834405772994,0.364431245503034,0.291901620715153,1.18557115759453
-0.371708553947053,0.4120152722,0.466118815067617,0.984192451617169,0.677348856917963,2.17369680341539,0.35938761283859,1.10157856632266,-2.43989575919677
0.109343356609994,0.651188259609229,0.128235831819253,-0.854987259301757,-0.0299053675614512,0.173684377149132,0.219758399833818,-1.59934528081831,2.53449913866316
-0.445789421211397,-0.391455222315684,-1.23283079973244,-0.587652586184589,-1.06093562874593,-1.34026109003224,0.160235034507458,-0.223263013453832,-2.73135100817848
-0.358544894737926,0.738048366293228,-1.0833037426385,1.46788520561176,0.199345426690354,0.491868185037929,0.408649621225806,0.922263131490856,1.66350812809881
0.819850050787274,0.60231116129941,1.99025773660616,1.12438330424697,0.782396050319433,-0.528637012302765,1.63073649054512,1.62094677894753,3.32349379309873
0.195378658128448,-0.548490332708898,0.519850518217807,-0.556667549668268,-0.627535220002607,0.219119513381573,1.03385602989088,-0.537299433584472,-1.04559017714348
-0.592065978649568,-0.400865589530419,0.204566969383353,0.160848669734949,0.760729301616152,-1.14337314092781,-0.44734415285371,-0.171341803595466,-1.91654067746491
0.750858176616623,-1.09200939588225,-0.390418228287342,-0.542746950947205,-1.26263762403297,0.166081170716494,-0.522528372513465,-0.344969666818103,-3.67972062730405
-2.60337675139626,-1.75364951051525,-0.539374659058076,-2.1174424921106,-2.43154091673538,-1.93131065875169,-1.65715215816107,-1.33032553326064,-17.519083933527
0.00129821027934227,-0.170392098104475,-0.541330418672437,-0.360682216443742,-0.812839067016574,0.0340851712925032,-1.72702891070113,-1.43467905042052,-3.33863418921661
1.15713603374385,1.95308682337594,0.457058726995677,1.73154488279019,1.92420514089677,0.804698369496403,1.77930619635213,0.475028930641141,13.7906521838897
-0.885028332760815,-1.83625656103983,-0.416126946707761,0.370322785065587,0.291066494879048,0.0409904963446871,-1.32475497527828,0.758823834914527,-6.81686201331823
0.480507724645203,0.993133902632188,0.128096314540212,0.809695563258879,-0.599362806936007,0.256880740817016,0.254805753030175,1.5271948626335,2.95963771279697
-0.0384239538595382,-0.272706362923553,0.565278866223663,-0.731668458185465,-0.555018288669586,-1.59836907868238,0.53269780914348,0.063143420631766,-4.49158675246153
-1.1640217457441,0.129110169749493,-0.205106489873945,-0.902701762007985,-1.0842317736384,-0.505465205071516,-0.0699539940130756,0.531753616234754,-12.1707814385791
-1.4350086748261,-0.349359741432272,-0.123186598365847,0.24561337745525,0.767120797956757,0.436660444262381,0.480722473760011,-0.63096822534325,1.31157354469292
0.669905496779192,0.26216454293454,0.533096821477776,0.534562263842048,0.210622303784078,0.231526379763806,0.559799418747443,-0.149260217907114,-0.925889040993037
0.230445953293623,1.15086301735028,1.73220637177851,-0.391284535032928,0.535271662880356,0.736317128906978,0.916082344038996,0.992503667000226,8.60202678161867
1.02189514427694,2.35085686359841,1.32375583567504,0.540644485426005,1.9791254712467,1.21937305745892,0.593485295186891,1.18141203559765,8.69076899393649
0.543064311738375,0.727798861380054,0.820875756204069,0.186484450884517,0.160089341044823,-0.617153125245677,0.896903381705282,1.13405871959324,5.83065467586542
0.840925123062496,-0.301965499803294,1.57409492332229,0.991344211414652,0.863282502800367,-0.153593691998284,0.177621532134717,1.03914390383546,0.801622401446771
0.597232505840353,0.464290789685438,0.919345128601317,-1.48415086424143,0.690021856651637,1.30768161028391,0.0100531000284178,-0.609004245053772,3.13826873074739
-0.382770669100608,0.63112172549084,-0.950935420824002,0.0494960352074376,0.67410037919766,0.903312577194212,-0.583532624869722,-0.207409599373168,4.03715697947755
0.0749075526140802,-0.169545099619894,-0.855773510315646,0.729443146025269,0.890179788453858,1.28105224833304,1.35724077025957,-0.799675370683749,3.15836989546344
-0.0413594253051905,-0.681735044118822,-0.576918579430432,0.09814350330751,-0.226693839279782,0.0618311285740989,-0.51133629320532,-0.712881668880401,2.86446424418222
0.498803386096137,-0.647491736524208,0.30568730105804,-0.613307294062558,-1.09659314240703,-1.16004918731524,-1.92388347342974,-0.266172572932258,0.343501777119502
0.581909030844563,0.358441019367283,0.773258512368639,0.156558880839297,0.461704365090659,1.16394386887586,-0.604117822167623,1.03119924927444,3.58200866733045
-0.342998272344499,-1.32952771610552,0.21672670919009,-1.07019840307409,-0.588799600120309,-0.41387350687535,1.10888442539301,-0.731271080124977,-4.68932070546252
2.06549687453141,1.79468392471541,1.45037614713416,1.73085589147446,0.306299069986346,0.701706632656689,0.313730131793748,0.615276391892763,8.56215837960596
1.64521488069488,1.33140055114669,2.39136149775249,1.07961902843736,1.10182533488373,1.08145419156798,1.02567377236786,3.0801775274518,9.90169439105068
-0.388183413373,0.106666813885263,-0.990153158904744,-2.72706401075473,-1.44274985363975,-1.9077115482284,-0.53786538288653,0.339442868467809,-3.80685195166585
-0.851855443327785,-0.14590532235572,-1.39784892795993,-0.330326045165063,-0.250776656190248,-0.698155265740654,-0.652142117070988,-0.184867121886946,-4.48618207391249
-0.361349541286613,-1.09633473069356,-0.0937945493028547,0.366045509587823,0.022001154076651,1.48264799808314,0.965077391372456,-0.117640365134446,-8.2458229776895
0.614996540439539,-0.541552380239463,1.5839017564428,-0.353058131999519,1.40822836824861,0.878062094097737,-0.235273834459758,-0.0662275275245245,6.16655766184908
-0.962540209583714,-0.645265455929286,-2.35568366677796,0.337248735148119,-0.348507919126314,-0.283172626446393,-1.56564281910337,-1.12742201893802,-4.68183510347254
0.404071660071605,1.01857704463276,0.224494220732,0.720780484348729,0.716698920715543,-0.299397381742842,-1.28274443424358,-0.760931113510564,11.2666172418924
-1.86883160013722,-1.05228126444941,-0.0102155305021582,-0.71367816532601,-2.39054112130833,-1.09011169752249,-1.47268286113284,-0.927105332584734,-13.3425075611405
0.31416153492915,-1.63189395115241,-0.474203670852232,-0.695928817196954,-0.168663259565286,-1.16134502975804,-0.487397594429315,-1.18943105523297,-2.49638407414594
-0.651983946952566,-1.44938156348559,0.0904354978726137,-1.39178066651759,-0.763376152264313,0.249246925573667,-1.16202729367004,-0.79286083780899,-8.24063549594669
1.13869871130112,-1.07368207069637,0.903142461038088,0.538748244389891,-1.01224239555158,0.260410722448732,0.48227415121092,0.463391676193267,-0.0656781019764924
-0.0278542349655634,-0.582701925082036,-1.50960181565525,-1.05297958306642,-0.907952460328034,-1.1649939263154,-0.0328190784961731,-1.20662483387008,-5.34839110647661
-1.3775652205123,-1.05277985421054,-0.529713687835569,-0.561041428925699,0.0310267058254768,0.00186357201344501,0.0647000475458029,-1.70285707879457,-3.68192511443718
0.611217892782771,0.168848805267728,0.399578078329414,-0.685395194933538,0.127088067446377,0.677949702774527,0.289108366257449,0.138109131791778,-2.09692672055144
-0.231584478477621,0.615757883069928,0.654925485334221,1.17364921002582,0.852104512933858,0.891001602684504,0.264327429664164,0.647831789953162,1.11597753627391
0.679027300836286,1.6307749408311,1.19674899570524,0.668919240921955,2.26142076812977,-0.164423537768441,0.692271915124095,-0.791118965822085,10.8861538499336
-1.17368325321145,0.0825328226748989,0.570662881409242,-0.855068017151916,-0.873072767044499,-1.29874878366472,-0.695062517337822,-0.173057998544499,-9.14454149549357
-0.582196693993307,-0.0837229906865402,0.462881538199223,0.925117888866379,0.630461740417847,1.33512846653545,0.818445286383116,-0.380006956024483,-2.09025828215878
0.683699487144619,0.859930743389711,0.600432273452312,-0.213923086410865,-0.0117099576428193,0.0646441678733379,-0.240055125128085,-0.275867699873107,2.2344171414928
0.2787848380198,0.165567690668307,0.903239648183804,-0.0936432709033802,1.10702791551826,0.198349739561566,-0.483688823402894,0.105863443338478,0.27718361213116
1.01016453179819,-0.520497533409396,0.213530049948228,0.651933071921077,-1.17421643130396,-0.540721226947046,-0.0959235894642784,-0.0602136949990005,-2.7114471496484
-0.678863595434945,-0.617814287019117,-0.996402994802714,-0.284724830093666,-0.375295314811393,0.218328924538194,-0.904441976108347,0.260016810143905,-3.14481720505768
-1.66296999923583,0.643626454220141,-1.64245614583839,-1.8324011322228,0.344315686032295,-1.51500813182559,0.467183006082078,-0.505489435342062,-6.60217506206242
0.440025689518383,-0.379837558786765,0.0935176631250655,0.343161286811388,0.838988734199752,0.473176550269452,-0.159535394942172,0.41995974994998,-2.28429784100917
-1.0599204590659,-0.505116246689047,-0.566800927268314,-1.13013841534817,-0.296840814722578,0.194240192547151,0.261884153601636,-0.772244441433381,-5.52526494622159
-0.67093235225353,0.0631844729936012,-0.269712682097789,-0.967335568009339,0.425476779197588,-0.0975350038961374,0.00461613846235902,-1.84032926492446,-0.13142345967064
-1.24426081520027,-2.29192507375142,-0.784727349353993,-0.452022261242594,-0.613135548271621,-2.1269893249163,-1.42172472171916,-1.72381744881771,-5.2656839085521
-2.17824892184023,-2.03668853472545,-0.131774303402251,-1.3556458492884,-0.561649258171721,-2.1256418309188,-1.50523721168,-1.51365509930476,-7.79206613147833
1.71679251130159,0.990048571482112,1.94846240264586,0.198755085292379,1.12416516023982,0.529222882781148,1.01972035537192,0.667745171641845,10.0472815791896
1.41000261589268,1.39000143371418,0.173423616213626,2.01551094058698,1.02986440484927,1.49597217978397,0.518033681570393,0.17258262426444,7.0158054236635
2.47104229871241,1.47956096247617,1.7423055282817,0.842094530301244,2.18241026443257,0.81513583109612,0.947910473413513,1.01776357679546,16.5996952383956
-2.57946193457047,-1.81577615367221,-2.63941089453178,-1.1086646425196,-1.43480910383154,-0.169931077341971,-1.16910435725937,-1.86015485229932,-21.238044803118
-1.74630986133315,-1.08071635237886,-0.344877208586733,-0.222429290481558,-2.1395143734288,-0.284679334923695,-1.65235654379214,-1.22329001777139,-16.163087378777
0.80019782328,0.243872661841244,0.983130734371829,0.931282015389196,-0.656578930795609,0.227217732006865,-0.729564654944258,1.17948124865532,-0.814022755779528
0.219274434898495,-0.0547436812639174,1.7058659195891,0.281617589027616,0.00390219766837014,0.558036424192651,0.622749080206789,-0.337884932752488,1.06279072919519
-0.105642971161768,-1.02006894062681,-0.426081727738978,0.393916475077502,-1.30958379074683,-1.79103811083656,-0.662346986299009,-0.22203947883042,-6.26594244068345
-0.953418261541888,-0.149413933191545,1.41712784366726,1.12563852940624,0.439754066615636,0.421348283769092,-0.316105765921179,-0.319699967771153,-1.87983862948569
1.06927764812749,1.73691900277265,-1.01790203534873,1.39330928535013,0.53685506484103,1.06408502937256,0.247240957600501,1.04772237641387,6.93564048438397
-0.590621167549482,-1.00098178649849,0.779403743501321,-0.0956382484840978,-0.051327733168242,0.31851184580529,-0.865130115337981,-0.0510980335488891,-5.91791821502099
2.33009733381551,1.24839204469222,0.762815061450967,1.01134111226937,1.45046315513969,2.54478698707073,1.73008501490718,1.80998625878533,17.5765458465353
-0.649663839568501,-0.227262448038192,-0.753446368449301,-0.620158211295899,-1.16094396391727,-0.94878588919312,-0.157708471744971,-1.12672849905048,-3.04410642717739
-0.65745222737041,0.852326312141173,0.495232415324573,-0.655149210556678,-0.579449260942351,0.700393802625833,-0.737105854150031,-0.52502714818216,-2.92246103023522
-1.94074049035623,-1.56404217538357,-0.089474180423371,0.34865353003304,-0.746656984877004,-1.73657296036978,0.634993278077308,-1.2940659702035,-11.1565815589925
-0.697372160813252,-0.857171030923165,1.33386933326334,-0.106157691364143,0.176837117120286,0.228052486870833,-1.39738068076606,0.384725021677256,-2.26559476010559
-0.0797020874349778,0.364905286199997,-0.124002301574886,-0.376209336006666,-1.20891028458129,-0.210023188297261,-1.11374612519619,-0.44556294161938,0.349330241357385
